case_id,scenario,length,run,algorithm,build_time_ms,query_time_ms,total_time_ms,peak_memory_kib,build_peak_memory_kib,query_peak_memory_kib,query_extra_memory_kib,index_size_kib,lcs_length
random_uniform_n1000_c3,random_uniform,1000,61,Enhanced Suffix Array,71.6795,2.8176,74.4971,212.962890625,212.962890625,89.56640625,1.333984375,88.166015625,4
random_uniform_n1000_c3,random_uniform,1000,62,Suffix Automaton,4.0796,0.9966,5.0762,327.1376953125,325.6015625,327.1376953125,1.8564453125,344.62109375,4
random_uniform_n1000_c3,random_uniform,1000,62,Enhanced Suffix Array,69.201,2.7972,71.9982,212.962890625,212.962890625,89.56640625,1.333984375,88.166015625,4
random_uniform_n1000_c3,random_uniform,1000,63,Suffix Automaton,4.7159,1.0191,5.735,327.1376953125,325.6015625,327.1376953125,1.8564453125,344.62109375,4
random_uniform_n1000_c3,random_uniform,1000,63,Enhanced Suffix Array,68.4579,2.8701,71.32799999999999,212.962890625,212.962890625,89.56640625,1.333984375,88.166015625,4
random_uniform_n1000_c3,random_uniform,1000,64,Suffix Automaton,4.1031,1.0036,5.1067,327.1376953125,325.6015625,327.1376953125,1.8564453125,344.62109375,4
random_uniform_n1000_c3,random_uniform,1000,64,Enhanced Suffix Array,67.8465,2.8192,70.6657,212.962890625,212.962890625,89.56640625,1.333984375,88.166015625,4
random_uniform_n1000_c3,random_uniform,1000,65,Suffix Automaton,3.9868,0.9993,4.9861,327.1376953125,325.6015625,327.1376953125,1.8564453125,344.62109375,4
random_uniform_n1000_c3,random_uniform,1000,65,Enhanced Suffix Array,66.0903,2.7183,68.8086,212.962890625,212.962890625,89.56640625,1.333984375,88.166015625,4
random_uniform_n1000_c3,random_uniform,1000,66,Suffix Automaton,4.5315,1.0037,5.535200000000001,327.1376953125,325.6015625,327.1376953125,1.8564453125,344.62109375,4
random_uniform_n1000_c3,random_uniform,1000,66,Enhanced Suffix Array,66.9264,2.6821,69.6085,212.962890625,212.962890625,89.56640625,1.333984375,88.166015625,4
random_uniform_n1000_c3,random_uniform,1000,67,Suffix Automaton,3.9854,0.9659,4.9513,327.1376953125,325.6015625,327.1376953125,1.8564453125,344.62109375,4
random_uniform_n1000_c3,random_uniform,1000,67,Enhanced Suffix Array,68.2485,2.9116,71.1601,212.962890625,212.962890625,89.56640625,1.333984375,88.166015625,4
random_uniform_n1000_c3,random_uniform,1000,68,Suffix Automaton,4.0918,0.993,5.0848,327.1376953125,325.6015625,327.1376953125,1.8564453125,344.62109375,4
random_uniform_n1000_c3,random_uniform,1000,68,Enhanced Suffix Array,68.6863,2.8133,71.4996,212.962890625,212.962890625,89.56640625,1.333984375,88.166015625,4
random_uniform_n1000_c3,random_uniform,1000,69,Suffix Automaton,4.299,1.0177,5.316700000000001,327.1376953125,325.6015625,327.1376953125,1.8564453125,344.62109375,4
random_uniform_n1000_c3,random_uniform,1000,69,Enhanced Suffix Array,68.7064,2.7748,71.4812,212.962890625,212.962890625,89.56640625,1.333984375,88.166015625,4
random_uniform_n1000_c3,random_uniform,1000,70,Suffix Automaton,4.12,0.9982,5.1182,327.1376953125,325.6015625,327.1376953125,1.8564453125,344.62109375,4
random_uniform_n1000_c3,random_uniform,1000,70,Enhanced Suffix Array,67.1088,2.6943,69.8031,212.962890625,212.962890625,89.56640625,1.333984375,88.166015625,4
random_uniform_n1000_c3,random_uniform,1000,71,Suffix Automaton,3.9978,0.9579,4.9557,327.1376953125,325.6015625,327.1376953125,1.8564453125,344.62109375,4
random_uniform_n1000_c3,random_uniform,1000,71,Enhanced Suffix Array,65.8362,2.6732,68.5094,212.962890625,212.962890625,89.56640625,1.333984375,88.166015625,4
random_uniform_n1000_c3,random_uniform,1000,72,Suffix Automaton,4.1252,1.1391,5.2643,327.1376953125,325.6015625,327.1376953125,1.8564453125,344.62109375,4
random_uniform_n1000_c3,random_uniform,1000,72,Enhanced Suffix Array,67.6027,2.7314,70.33409999999999,212.962890625,212.962890625,89.56640625,1.333984375,88.166015625,4
random_uniform_n1000_c3,random_uniform,1000,73,Suffix Automaton,4.093,0.9986,5.0916,327.1376953125,325.6015625,327.1376953125,1.8564453125,344.62109375,4
random_uniform_n1000_c3,random_uniform,1000,73,Enhanced Suffix Array,72.0035,2.7564,74.7599,212.962890625,212.962890625,89.56640625,1.333984375,88.166015625,4
random_uniform_n1000_c3,random_uniform,1000,74,Suffix Automaton,4.0404,0.9819,5.0222999999999995,327.1376953125,325.6015625,327.1376953125,1.8564453125,344.62109375,4
random_uniform_n1000_c3,random_uniform,1000,74,Enhanced Suffix Array,68.7829,2.7766,71.5595,212.962890625,212.962890625,89.56640625,1.333984375,88.166015625,4
random_uniform_n1000_c3,random_uniform,1000,75,Suffix Automaton,4.1295,0.9963,5.1258,327.1376953125,325.6015625,327.1376953125,1.8564453125,344.62109375,4
random_uniform_n1000_c3,random_uniform,1000,75,Enhanced Suffix Array,69.5032,2.782,72.2852,212.962890625,212.962890625,89.56640625,1.333984375,88.166015625,4
random_uniform_n1000_c3,random_uniform,1000,76,Suffix Automaton,4.0179,1.1598,5.1777,327.1376953125,325.6015625,327.1376953125,1.8564453125,344.62109375,4
random_uniform_n1000_c3,random_uniform,1000,76,Enhanced Suffix Array,67.4466,2.6666,70.1132,212.962890625,212.962890625,89.56640625,1.333984375,88.166015625,4
random_uniform_n1000_c3,random_uniform,1000,77,Suffix Automaton,4.1001,0.9989,5.099,327.1376953125,325.6015625,327.1376953125,1.8564453125,344.62109375,4
random_uniform_n1000_c3,random_uniform,1000,77,Enhanced Suffix Array,65.9165,2.736,68.6525,212.962890625,212.962890625,89.56640625,1.333984375,88.166015625,4
random_uniform_n1000_c3,random_uniform,1000,78,Suffix Automaton,4.2107,1.0424,5.2531,327.1376953125,325.6015625,327.1376953125,1.8564453125,344.62109375,4
random_uniform_n1000_c3,random_uniform,1000,78,Enhanced Suffix Array,69.0041,2.7647,71.7688,212.962890625,212.962890625,89.56640625,1.333984375,88.166015625,4
random_uniform_n1000_c3,random_uniform,1000,79,Suffix Automaton,4.0147,0.9841,4.9988,327.1376953125,325.6015625,327.1376953125,1.8564453125,344.62109375,4
random_uniform_n1000_c3,random_uniform,1000,79,Enhanced Suffix Array,67.6808,2.7393,70.4201,212.962890625,212.962890625,89.56640625,1.333984375,88.166015625,4
random_uniform_n1000_c3,random_uniform,1000,80,Suffix Automaton,4.4509,1.0552,5.5061,327.1376953125,325.6015625,327.1376953125,1.8564453125,344.62109375,4
random_uniform_n1000_c3,random_uniform,1000,80,Enhanced Suffix Array,67.8959,2.6786,70.5745,212.962890625,212.962890625,89.56640625,1.333984375,88.166015625,4
random_uniform_n1000_c3,random_uniform,1000,81,Suffix Automaton,3.9459,0.9598,4.9056999999999995,327.1376953125,325.6015625,327.1376953125,1.8564453125,344.62109375,4
random_uniform_n1000_c3,random_uniform,1000,81,Enhanced Suffix Array,71.8939,2.7708,74.6647,212.962890625,212.962890625,89.56640625,1.333984375,88.166015625,4
random_uniform_n1000_c3,random_uniform,1000,82,Suffix Automaton,4.2158,1.0342,5.25,327.1376953125,325.6015625,327.1376953125,1.8564453125,344.62109375,4
random_uniform_n1000_c3,random_uniform,1000,82,Enhanced Suffix Array,68.4554,2.7585,71.2139,212.962890625,212.962890625,89.56640625,1.333984375,88.166015625,4
random_uniform_n1000_c3,random_uniform,1000,83,Suffix Automaton,4.0766,0.9931,5.0697,327.1376953125,325.6015625,327.1376953125,1.8564453125,344.62109375,4
random_uniform_n1000_c3,random_uniform,1000,83,Enhanced Suffix Array,69.1899,2.7891,71.979,212.962890625,212.962890625,89.56640625,1.333984375,88.166015625,4
random_uniform_n1000_c3,random_uniform,1000,84,Suffix Automaton,4.0504,0.9911,5.0415,327.1376953125,325.6015625,327.1376953125,1.8564453125,344.62109375,4
random_uniform_n1000_c3,random_uniform,1000,84,Enhanced Suffix Array,67.8125,2.7476,70.5601,212.962890625,212.962890625,89.56640625,1.333984375,88.166015625,4
random_uniform_n1000_c3,random_uniform,1000,85,Suffix Automaton,4.5287,1.0517,5.5804,327.1376953125,325.6015625,327.1376953125,1.8564453125,344.62109375,4
random_uniform_n1000_c3,random_uniform,1000,85,Enhanced Suffix Array,67.1177,2.7187,69.8364,212.962890625,212.962890625,89.56640625,1.333984375,88.166015625,4
random_uniform_n1000_c3,random_uniform,1000,86,Suffix Automaton,3.9682,0.9911,4.9593,327.1376953125,325.6015625,327.1376953125,1.8564453125,344.62109375,4
random_uniform_n1000_c3,random_uniform,1000,86,Enhanced Suffix Array,69.0228,2.7993,71.8221,212.962890625,212.962890625,89.56640625,1.333984375,88.166015625,4
random_uniform_n1000_c3,random_uniform,1000,87,Suffix Automaton,4.0465,0.9892,5.0357,327.1376953125,325.6015625,327.1376953125,1.8564453125,344.62109375,4
random_uniform_n1000_c3,random_uniform,1000,87,Enhanced Suffix Array,67.6232,2.7369,70.3601,212.962890625,212.962890625,89.56640625,1.333984375,88.166015625,4
random_uniform_n1000_c3,random_uniform,1000,88,Suffix Automaton,4.3,1.0046,5.3046,327.1376953125,325.6015625,327.1376953125,1.8564453125,344.62109375,4
random_uniform_n1000_c3,random_uniform,1000,88,Enhanced Suffix Array,65.5793,2.6765,68.25580000000001,212.962890625,212.962890625,89.56640625,1.333984375,88.166015625,4
random_uniform_n1000_c3,random_uniform,1000,89,Suffix Automaton,3.9682,0.9598,4.928,327.1376953125,325.6015625,327.1376953125,1.8564453125,344.62109375,4
random_uniform_n1000_c3,random_uniform,1000,89,Enhanced Suffix Array,73.101,2.7908,75.8918,212.962890625,212.962890625,89.56640625,1.333984375,88.166015625,4
random_uniform_n1000_c3,random_uniform,1000,90,Suffix Automaton,4.1325,1.3138,5.446300000000001,327.1376953125,325.6015625,327.1376953125,1.8564453125,344.62109375,4
random_uniform_n1000_c3,random_uniform,1000,90,Enhanced Suffix Array,68.1511,2.7637,70.9148,212.962890625,212.962890625,89.56640625,1.333984375,88.166015625,4
random_uniform_n1000_c3,random_uniform,1000,91,Suffix Automaton,4.004,1.0008,5.0047999999999995,327.1376953125,325.6015625,327.1376953125,1.8564453125,344.62109375,4
random_uniform_n1000_c3,random_uniform,1000,91,Enhanced Suffix Array,68.9342,2.8646,71.7988,212.962890625,212.962890625,89.56640625,1.333984375,88.166015625,4
random_uniform_n1000_c3,random_uniform,1000,92,Suffix Automaton,4.0306,0.9913,5.0219,327.1376953125,325.6015625,327.1376953125,1.8564453125,344.62109375,4
random_uniform_n1000_c3,random_uniform,1000,92,Enhanced Suffix Array,68.1366,2.7549,70.89150000000001,212.962890625,212.962890625,89.56640625,1.333984375,88.166015625,4
random_uniform_n1000_c3,random_uniform,1000,93,Suffix Automaton,4.4824,1.027,5.5094,327.1376953125,325.6015625,327.1376953125,1.8564453125,344.62109375,4
random_uniform_n1000_c3,random_uniform,1000,93,Enhanced Suffix Array,69.0611,2.7824,71.84349999999999,212.962890625,212.962890625,89.56640625,1.333984375,88.166015625,4
random_uniform_n1000_c3,random_uniform,1000,94,Suffix Automaton,4.1141,0.9941,5.1082,327.1376953125,325.6015625,327.1376953125,1.8564453125,344.62109375,4
random_uniform_n1000_c3,random_uniform,1000,94,Enhanced Suffix Array,67.7032,2.6867,70.3899,212.962890625,212.962890625,89.56640625,1.333984375,88.166015625,4
random_uniform_n1000_c3,random_uniform,1000,95,Suffix Automaton,3.9267,1.1045,5.0312,327.1376953125,325.6015625,327.1376953125,1.8564453125,344.62109375,4
random_uniform_n1000_c3,random_uniform,1000,95,Enhanced Suffix Array,67.1103,2.7501,69.8604,212.962890625,212.962890625,89.56640625,1.333984375,88.166015625,4
random_uniform_n1000_c3,random_uniform,1000,96,Suffix Automaton,4.5913,1.0478,5.639100000000001,327.1376953125,325.6015625,327.1376953125,1.8564453125,344.62109375,4
random_uniform_n1000_c3,random_uniform,1000,96,Enhanced Suffix Array,66.2822,2.6563,68.9385,212.962890625,212.962890625,89.56640625,1.333984375,88.166015625,4
random_uniform_n1000_c3,random_uniform,1000,97,Suffix Automaton,3.918,0.9629,4.8809000000000005,327.1376953125,325.6015625,327.1376953125,1.8564453125,344.62109375,4
random_uniform_n1000_c3,random_uniform,1000,97,Enhanced Suffix Array,66.9253,2.6781,69.6034,212.962890625,212.962890625,89.56640625,1.333984375,88.166015625,4
random_uniform_n1000_c3,random_uniform,1000,98,Suffix Automaton,3.9956,0.9672,4.9628,327.1376953125,325.6015625,327.1376953125,1.8564453125,344.62109375,4
random_uniform_n1000_c3,random_uniform,1000,98,Enhanced Suffix Array,74.3619,2.7753,77.1372,212.962890625,212.962890625,89.56640625,1.333984375,88.166015625,4
random_uniform_n1000_c3,random_uniform,1000,99,Suffix Automaton,4.2163,0.9936,5.2099,327.1376953125,325.6015625,327.1376953125,1.8564453125,344.62109375,4
random_uniform_n1000_c3,random_uniform,1000,99,Enhanced Suffix Array,68.6708,2.7448,71.4156,212.962890625,212.962890625,89.56640625,1.333984375,88.166015625,4
random_uniform_n1000_c3,random_uniform,1000,100,Suffix Automaton,4.1149,1.0006,5.115499999999999,327.1376953125,325.6015625,327.1376953125,1.8564453125,344.62109375,4
random_uniform_n1000_c3,random_uniform,1000,100,Enhanced Suffix Array,67.4872,2.6776,70.1648,212.962890625,212.962890625,89.56640625,1.333984375,88.166015625,4
mutated_implant_n1000_c3,mutated_implant,1000,1,Suffix Automaton,7.3981,2.0128,9.4109,474.8955078125,473.70703125,474.8955078125,1.5087890625,490.84765625,34
mutated_implant_n1000_c3,mutated_implant,1000,1,Enhanced Suffix Array,149.7659,3.4322,153.19809999999998,293.865234375,293.865234375,134.6572265625,0.7333984375,110.138671875,34
mutated_implant_n1000_c3,mutated_implant,1000,2,Suffix Automaton,6.017,1.3539,7.370900000000001,474.8955078125,473.70703125,474.8955078125,1.5087890625,490.84765625,34
mutated_implant_n1000_c3,mutated_implant,1000,2,Enhanced Suffix Array,149.623,3.3542,152.97719999999998,293.865234375,293.865234375,134.6572265625,0.7333984375,110.138671875,34
mutated_implant_n1000_c3,mutated_implant,1000,3,Suffix Automaton,6.0756,1.3626,7.4382,474.8955078125,473.70703125,474.8955078125,1.5087890625,490.84765625,34
mutated_implant_n1000_c3,mutated_implant,1000,3,Enhanced Suffix Array,150.6941,5.8037,156.49779999999998,293.865234375,293.865234375,134.6572265625,0.7333984375,110.138671875,34
mutated_implant_n1000_c3,mutated_implant,1000,4,Suffix Automaton,5.9821,1.3534,7.3355,474.8955078125,473.70703125,474.8955078125,1.5087890625,490.84765625,34
mutated_implant_n1000_c3,mutated_implant,1000,4,Enhanced Suffix Array,146.4106,3.3311,149.74169999999998,293.865234375,293.865234375,134.6572265625,0.7333984375,110.138671875,34
mutated_implant_n1000_c3,mutated_implant,1000,5,Suffix Automaton,5.7862,1.3091,7.0953,474.8955078125,473.70703125,474.8955078125,1.5087890625,490.84765625,34
mutated_implant_n1000_c3,mutated_implant,1000,5,Enhanced Suffix Array,206.6007,3.708,210.3087,293.865234375,293.865234375,134.6572265625,0.7333984375,110.138671875,34
mutated_implant_n1000_c3,mutated_implant,1000,6,Suffix Automaton,6.5976,1.5283,8.1259,474.8955078125,473.70703125,474.8955078125,1.5087890625,490.84765625,34
mutated_implant_n1000_c3,mutated_implant,1000,6,Enhanced Suffix Array,162.3088,3.4624,165.7712,293.865234375,293.865234375,134.6572265625,0.7333984375,110.138671875,34
mutated_implant_n1000_c3,mutated_implant,1000,7,Suffix Automaton,6.2338,1.4193,7.653099999999999,474.8955078125,473.70703125,474.8955078125,1.5087890625,490.84765625,34
mutated_implant_n1000_c3,mutated_implant,1000,7,Enhanced Suffix Array,154.1782,3.4871,157.6653,293.865234375,293.865234375,134.6572265625,0.7333984375,110.138671875,34
mutated_implant_n1000_c3,mutated_implant,1000,8,Suffix Automaton,6.1377,1.3887,7.5264,474.8955078125,473.70703125,474.8955078125,1.5087890625,490.84765625,34
mutated_implant_n1000_c3,mutated_implant,1000,8,Enhanced Suffix Array,152.1463,3.3816,155.5279,293.865234375,293.865234375,134.6572265625,0.7333984375,110.138671875,34
mutated_implant_n1000_c3,mutated_implant,1000,9,Suffix Automaton,6.0589,1.76,7.8189,474.8955078125,473.70703125,474.8955078125,1.5087890625,490.84765625,34
mutated_implant_n1000_c3,mutated_implant,1000,9,Enhanced Suffix Array,149.7283,3.2675,152.9958,293.865234375,293.865234375,134.6572265625,0.7333984375,110.138671875,34
mutated_implant_n1000_c3,mutated_implant,1000,10,Suffix Automaton,5.8904,1.3164,7.206799999999999,474.8955078125,473.70703125,474.8955078125,1.5087890625,490.84765625,34
mutated_implant_n1000_c3,mutated_implant,1000,10,Enhanced Suffix Array,147.4022,3.3943,150.79649999999998,293.865234375,293.865234375,134.6572265625,0.7333984375,110.138671875,34
mutated_implant_n1000_c3,mutated_implant,1000,11,Suffix Automaton,5.9823,1.6904,7.672700000000001,474.8955078125,473.70703125,474.8955078125,1.5087890625,490.84765625,34
mutated_implant_n1000_c3,mutated_implant,1000,11,Enhanced Suffix Array,145.5304,3.4719,149.0023,293.865234375,293.865234375,134.6572265625,0.7333984375,110.138671875,34
mutated_implant_n1000_c3,mutated_implant,1000,12,Suffix Automaton,5.9851,1.3394,7.3245000000000005,474.8955078125,473.70703125,474.8955078125,1.5087890625,490.84765625,34
mutated_implant_n1000_c3,mutated_implant,1000,12,Enhanced Suffix Array,147.0643,3.2639,150.3282,293.865234375,293.865234375,134.6572265625,0.7333984375,110.138671875,34
mutated_implant_n1000_c3,mutated_implant,1000,13,Suffix Automaton,5.844,1.3206,7.1646,474.8955078125,473.70703125,474.8955078125,1.5087890625,490.84765625,34
mutated_implant_n1000_c3,mutated_implant,1000,13,Enhanced Suffix Array,146.4612,3.3069,149.7681,293.865234375,293.865234375,134.6572265625,0.7333984375,110.138671875,34
mutated_implant_n1000_c3,mutated_implant,1000,14,Suffix Automaton,6.2121,2.3723,8.5844,474.8955078125,473.70703125,474.8955078125,1.5087890625,490.84765625,34
mutated_implant_n1000_c3,mutated_implant,1000,14,Enhanced Suffix Array,145.8967,3.2716,149.16830000000002,293.865234375,293.865234375,134.6572265625,0.7333984375,110.138671875,34
mutated_implant_n1000_c3,mutated_implant,1000,15,Suffix Automaton,5.9298,1.3368,7.2666,474.8955078125,473.70703125,474.8955078125,1.5087890625,490.84765625,34
mutated_implant_n1000_c3,mutated_implant,1000,15,Enhanced Suffix Array,146.9823,3.2961,150.2784,293.865234375,293.865234375,134.6572265625,0.7333984375,110.138671875,34
mutated_implant_n1000_c3,mutated_implant,1000,16,Suffix Automaton,5.8837,1.3306,7.2143,474.8955078125,473.70703125,474.8955078125,1.5087890625,490.84765625,34
mutated_implant_n1000_c3,mutated_implant,1000,16,Enhanced Suffix Array,155.1326,3.3757,158.5083,293.865234375,293.865234375,134.6572265625,0.7333984375,110.138671875,34
mutated_implant_n1000_c3,mutated_implant,1000,17,Suffix Automaton,6.087,1.3656,7.4525999999999994,474.8955078125,473.70703125,474.8955078125,1.5087890625,490.84765625,34
mutated_implant_n1000_c3,mutated_implant,1000,17,Enhanced Suffix Array,149.1115,3.3867,152.4982,293.865234375,293.865234375,134.6572265625,0.7333984375,110.138671875,34
mutated_implant_n1000_c3,mutated_implant,1000,18,Suffix Automaton,6.3939,1.4209,7.8148,474.8955078125,473.70703125,474.8955078125,1.5087890625,490.84765625,34
mutated_implant_n1000_c3,mutated_implant,1000,18,Enhanced Suffix Array,150.8782,3.3622,154.2404,293.865234375,293.865234375,134.6572265625,0.7333984375,110.138671875,34
mutated_implant_n1000_c3,mutated_implant,1000,19,Suffix Automaton,6.0119,1.3522,7.3641,474.8955078125,473.70703125,474.8955078125,1.5087890625,490.84765625,34
mutated_implant_n1000_c3,mutated_implant,1000,19,Enhanced Suffix Array,149.9866,3.3911,153.3777,293.865234375,293.865234375,134.6572265625,0.7333984375,110.138671875,34
mutated_implant_n1000_c3,mutated_implant,1000,20,Suffix Automaton,6.0966,1.3583,7.454899999999999,474.8955078125,473.70703125,474.8955078125,1.5087890625,490.84765625,34
mutated_implant_n1000_c3,mutated_implant,1000,20,Enhanced Suffix Array,150.0745,3.4136,153.4881,293.865234375,293.865234375,134.6572265625,0.7333984375,110.138671875,34
mutated_implant_n1000_c3,mutated_implant,1000,21,Suffix Automaton,6.145,1.4168,7.5618,474.8955078125,473.70703125,474.8955078125,1.5087890625,490.84765625,34
mutated_implant_n1000_c3,mutated_implant,1000,21,Enhanced Suffix Array,152.5042,3.5208,156.025,293.865234375,293.865234375,134.6572265625,0.7333984375,110.138671875,34
mutated_implant_n1000_c3,mutated_implant,1000,22,Suffix Automaton,6.0089,1.3544,7.3633,474.8955078125,473.70703125,474.8955078125,1.5087890625,490.84765625,34
mutated_implant_n1000_c3,mutated_implant,1000,22,Enhanced Suffix Array,148.9926,3.3928,152.3854,293.865234375,293.865234375,134.6572265625,0.7333984375,110.138671875,34
mutated_implant_n1000_c3,mutated_implant,1000,23,Suffix Automaton,6.0736,1.3692,7.4428,474.8955078125,473.70703125,474.8955078125,1.5087890625,490.84765625,34
mutated_implant_n1000_c3,mutated_implant,1000,23,Enhanced Suffix Array,148.6594,3.3735,152.0329,293.865234375,293.865234375,134.6572265625,0.7333984375,110.138671875,34
mutated_implant_n1000_c3,mutated_implant,1000,24,Suffix Automaton,6.0722,1.3685,7.4407,474.8955078125,473.70703125,474.8955078125,1.5087890625,490.84765625,34
mutated_implant_n1000_c3,mutated_implant,1000,24,Enhanced Suffix Array,148.007,3.3574,151.36440000000002,293.865234375,293.865234375,134.6572265625,0.7333984375,110.138671875,34
mutated_implant_n1000_c3,mutated_implant,1000,25,Suffix Automaton,6.9369,1.3864,8.3233,474.8955078125,473.70703125,474.8955078125,1.5087890625,490.84765625,34
mutated_implant_n1000_c3,mutated_implant,1000,25,Enhanced Suffix Array,149.6428,3.2878,152.9306,293.865234375,293.865234375,134.6572265625,0.7333984375,110.138671875,34
mutated_implant_n1000_c3,mutated_implant,1000,26,Suffix Automaton,5.8987,1.5485,7.4472,474.8955078125,473.70703125,474.8955078125,1.5087890625,490.84765625,34
mutated_implant_n1000_c3,mutated_implant,1000,26,Enhanced Suffix Array,144.7619,3.2794,148.0413,293.865234375,293.865234375,134.6572265625,0.7333984375,110.138671875,34
mutated_implant_n1000_c3,mutated_implant,1000,27,Suffix Automaton,6.5062,1.4466,7.9528,474.8955078125,473.70703125,474.8955078125,1.5087890625,490.84765625,34
mutated_implant_n1000_c3,mutated_implant,1000,27,Enhanced Suffix Array,150.8048,3.6098,154.4146,293.865234375,293.865234375,134.6572265625,0.7333984375,110.138671875,34
mutated_implant_n1000_c3,mutated_implant,1000,28,Suffix Automaton,6.1122,1.3824,7.4946,474.8955078125,473.70703125,474.8955078125,1.5087890625,490.84765625,34
mutated_implant_n1000_c3,mutated_implant,1000,28,Enhanced Suffix Array,144.3218,3.3051,147.6269,293.865234375,293.865234375,134.6572265625,0.7333984375,110.138671875,34
mutated_implant_n1000_c3,mutated_implant,1000,29,Suffix Automaton,5.9731,1.3797,7.352799999999999,474.8955078125,473.70703125,474.8955078125,1.5087890625,490.84765625,34
mutated_implant_n1000_c3,mutated_implant,1000,29,Enhanced Suffix Array,149.8356,3.2769,153.1125,293.865234375,293.865234375,134.6572265625,0.7333984375,110.138671875,34
mutated_implant_n1000_c3,mutated_implant,1000,30,Suffix Automaton,6.0902,1.3454,7.4356,474.8955078125,473.70703125,474.8955078125,1.5087890625,490.84765625,34
mutated_implant_n1000_c3,mutated_implant,1000,30,Enhanced Suffix Array,150.9881,3.2977,154.2858,293.865234375,293.865234375,134.6572265625,0.7333984375,110.138671875,34
mutated_implant_n1000_c3,mutated_implant,1000,31,Suffix Automaton,5.889,1.331,7.220000000000001,474.8955078125,473.70703125,474.8955078125,1.5087890625,490.84765625,34
mutated_implant_n1000_c3,mutated_implant,1000,31,Enhanced Suffix Array,147.2787,3.2833,150.56199999999998,293.865234375,293.865234375,134.6572265625,0.7333984375,110.138671875,34
mutated_implant_n1000_c3,mutated_implant,1000,32,Suffix Automaton,6.004,1.5938,7.597799999999999,474.8955078125,473.70703125,474.8955078125,1.5087890625,490.84765625,34
mutated_implant_n1000_c3,mutated_implant,1000,32,Enhanced Suffix Array,148.041,3.3503,151.3913,293.865234375,293.865234375,134.6572265625,0.7333984375,110.138671875,34
mutated_implant_n1000_c3,mutated_implant,1000,33,Suffix Automaton,5.9653,1.321,7.2863,474.8955078125,473.70703125,474.8955078125,1.5087890625,490.84765625,34
mutated_implant_n1000_c3,mutated_implant,1000,33,Enhanced Suffix Array,147.9698,3.3379,151.30769999999998,293.865234375,293.865234375,134.6572265625,0.7333984375,110.138671875,34
mutated_implant_n1000_c3,mutated_implant,1000,34,Suffix Automaton,5.8897,1.3259,7.2156,474.8955078125,473.70703125,474.8955078125,1.5087890625,490.84765625,34
mutated_implant_n1000_c3,mutated_implant,1000,34,Enhanced Suffix Array,146.3851,3.2484,149.6335,293.865234375,293.865234375,134.6572265625,0.7333984375,110.138671875,34
mutated_implant_n1000_c3,mutated_implant,1000,35,Suffix Automaton,5.958,1.4042,7.3622,474.8955078125,473.70703125,474.8955078125,1.5087890625,490.84765625,34
mutated_implant_n1000_c3,mutated_implant,1000,35,Enhanced Suffix Array,153.3281,3.3585,156.6866,293.865234375,293.865234375,134.6572265625,0.7333984375,110.138671875,34
mutated_implant_n1000_c3,mutated_implant,1000,36,Suffix Automaton,5.8489,1.3254,7.174300000000001,474.8955078125,473.70703125,474.8955078125,1.5087890625,490.84765625,34
mutated_implant_n1000_c3,mutated_implant,1000,36,Enhanced Suffix Array,148.1566,3.3775,151.5341,293.865234375,293.865234375,134.6572265625,0.7333984375,110.138671875,34
mutated_implant_n1000_c3,mutated_implant,1000,37,Suffix Automaton,6.1389,1.3596,7.4985,474.8955078125,473.70703125,474.8955078125,1.5087890625,490.84765625,34
mutated_implant_n1000_c3,mutated_implant,1000,37,Enhanced Suffix Array,147.0167,3.2463,150.26299999999998,293.865234375,293.865234375,134.6572265625,0.7333984375,110.138671875,34
mutated_implant_n1000_c3,mutated_implant,1000,38,Suffix Automaton,5.8583,1.3221,7.1804,474.8955078125,473.70703125,474.8955078125,1.5087890625,490.84765625,34
mutated_implant_n1000_c3,mutated_implant,1000,38,Enhanced Suffix Array,148.1857,3.3832,151.56889999999999,293.865234375,293.865234375,134.6572265625,0.7333984375,110.138671875,34
mutated_implant_n1000_c3,mutated_implant,1000,39,Suffix Automaton,6.0899,1.4054,7.4953,474.8955078125,473.70703125,474.8955078125,1.5087890625,490.84765625,34
mutated_implant_n1000_c3,mutated_implant,1000,39,Enhanced Suffix Array,146.5885,3.2402,149.8287,293.865234375,293.865234375,134.6572265625,0.7333984375,110.138671875,34
mutated_implant_n1000_c3,mutated_implant,1000,40,Suffix Automaton,5.9061,1.3216,7.2277000000000005,474.8955078125,473.70703125,474.8955078125,1.5087890625,490.84765625,34
mutated_implant_n1000_c3,mutated_implant,1000,40,Enhanced Suffix Array,147.7627,3.2843,151.047,293.865234375,293.865234375,134.6572265625,0.7333984375,110.138671875,34
mutated_implant_n1000_c3,mutated_implant,1000,41,Suffix Automaton,5.8275,1.6563,7.4838,474.8955078125,473.70703125,474.8955078125,1.5087890625,490.84765625,34
mutated_implant_n1000_c3,mutated_implant,1000,41,Enhanced Suffix Array,148.6518,3.3539,152.00570000000002,293.865234375,293.865234375,134.6572265625,0.7333984375,110.138671875,34
mutated_implant_n1000_c3,mutated_implant,1000,42,Suffix Automaton,6.0838,1.3845,7.4683,474.8955078125,473.70703125,474.8955078125,1.5087890625,490.84765625,34
mutated_implant_n1000_c3,mutated_implant,1000,42,Enhanced Suffix Array,150.2023,3.3751,153.5774,293.865234375,293.865234375,134.6572265625,0.7333984375,110.138671875,34
