case_id,scenario,length,run,algorithm,build_time_ms,query_time_ms,total_time_ms,peak_memory_kib,build_peak_memory_kib,query_peak_memory_kib,query_extra_memory_kib,index_size_kib,lcs_length
random_uniform_n5000_c9,random_uniform,5000,2,Suffix Automaton,21.0533,6.7532,27.8065,1645.4931640625,1644.12890625,1645.4931640625,1.6845703125,1647.4609375,5
random_uniform_n5000_c9,random_uniform,5000,2,Enhanced Suffix Array,387.126,15.0744,402.2004,2674.267578125,2674.267578125,605.0078125,4.197265625,444.712890625,5
random_uniform_n5000_c9,random_uniform,5000,3,Suffix Automaton,20.4502,6.2839,26.734099999999998,1645.4306640625,1644.06640625,1645.4306640625,1.6845703125,1647.4609375,5
random_uniform_n5000_c9,random_uniform,5000,3,Enhanced Suffix Array,391.1824,15.0017,406.18409999999994,2674.267578125,2674.267578125,605.0078125,4.197265625,444.712890625,5
random_uniform_n5000_c9,random_uniform,5000,4,Suffix Automaton,19.5715,7.3355,26.907,1645.4306640625,1644.06640625,1645.4306640625,1.6845703125,1647.4609375,5
random_uniform_n5000_c9,random_uniform,5000,4,Enhanced Suffix Array,390.4355,15.2087,405.6442,2674.267578125,2674.267578125,605.0078125,4.197265625,444.712890625,5
random_uniform_n5000_c9,random_uniform,5000,5,Suffix Automaton,21.5016,5.8181,27.3197,1645.4306640625,1644.06640625,1645.4306640625,1.6845703125,1647.4609375,5
random_uniform_n5000_c9,random_uniform,5000,5,Enhanced Suffix Array,392.3792,15.1164,407.4956,2674.267578125,2674.267578125,605.0078125,4.197265625,444.712890625,5
random_uniform_n5000_c9,random_uniform,5000,6,Suffix Automaton,21.7473,6.9493,28.6966,1645.4306640625,1644.06640625,1645.4306640625,1.6845703125,1647.4609375,5
random_uniform_n5000_c9,random_uniform,5000,6,Enhanced Suffix Array,393.9407,15.1721,409.1128,2674.267578125,2674.267578125,605.0078125,4.197265625,444.712890625,5
random_uniform_n5000_c9,random_uniform,5000,7,Suffix Automaton,21.6209,5.9888,27.6097,1645.4306640625,1644.06640625,1645.4306640625,1.6845703125,1647.4609375,5
random_uniform_n5000_c9,random_uniform,5000,7,Enhanced Suffix Array,395.9065,15.3965,411.303,2674.267578125,2674.267578125,605.0078125,4.197265625,444.712890625,5
random_uniform_n5000_c9,random_uniform,5000,8,Suffix Automaton,20.11,9.2727,29.3827,1645.4306640625,1644.06640625,1645.4306640625,1.6845703125,1647.4609375,5
random_uniform_n5000_c9,random_uniform,5000,8,Enhanced Suffix Array,400.2562,15.5698,415.82599999999996,2674.267578125,2674.267578125,605.0078125,4.197265625,444.712890625,5
random_uniform_n5000_c9,random_uniform,5000,9,Suffix Automaton,20.0975,7.1554,27.2529,1645.4306640625,1644.06640625,1645.4306640625,1.6845703125,1647.4609375,5
random_uniform_n5000_c9,random_uniform,5000,9,Enhanced Suffix Array,388.1897,15.287,403.4767,2674.267578125,2674.267578125,605.0078125,4.197265625,444.712890625,5
random_uniform_n5000_c9,random_uniform,5000,10,Suffix Automaton,21.6077,6.9028,28.5105,1645.4306640625,1644.06640625,1645.4306640625,1.6845703125,1647.4609375,5
random_uniform_n5000_c9,random_uniform,5000,10,Enhanced Suffix Array,395.1352,15.5509,410.6861,2674.267578125,2674.267578125,605.0078125,4.197265625,444.712890625,5
random_uniform_n5000_c9,random_uniform,5000,11,Suffix Automaton,21.2106,6.5749,27.7855,1645.4306640625,1644.06640625,1645.4306640625,1.6845703125,1647.4609375,5
random_uniform_n5000_c9,random_uniform,5000,11,Enhanced Suffix Array,402.061,15.2237,417.2847,2674.267578125,2674.267578125,605.0078125,4.197265625,444.712890625,5
random_uniform_n5000_c9,random_uniform,5000,12,Suffix Automaton,19.8697,6.7073,26.577,1645.4306640625,1644.06640625,1645.4306640625,1.6845703125,1647.4609375,5
random_uniform_n5000_c9,random_uniform,5000,12,Enhanced Suffix Array,398.7665,15.3977,414.1642,2674.267578125,2674.267578125,605.0078125,4.197265625,444.712890625,5
random_uniform_n5000_c9,random_uniform,5000,13,Suffix Automaton,19.9185,6.8392,26.7577,1645.4306640625,1644.06640625,1645.4306640625,1.6845703125,1647.4609375,5
random_uniform_n5000_c9,random_uniform,5000,13,Enhanced Suffix Array,391.6234,15.292,406.9154,2674.267578125,2674.267578125,605.0078125,4.197265625,444.712890625,5
random_uniform_n5000_c9,random_uniform,5000,14,Suffix Automaton,21.5252,8.1245,29.649700000000003,1645.4306640625,1644.06640625,1645.4306640625,1.6845703125,1647.4609375,5
random_uniform_n5000_c9,random_uniform,5000,14,Enhanced Suffix Array,391.5425,15.1042,406.6467,2674.267578125,2674.267578125,605.0078125,4.197265625,444.712890625,5
random_uniform_n5000_c9,random_uniform,5000,15,Suffix Automaton,21.5612,5.6288,27.189999999999998,1645.4306640625,1644.06640625,1645.4306640625,1.6845703125,1647.4609375,5
random_uniform_n5000_c9,random_uniform,5000,15,Enhanced Suffix Array,394.1271,15.1706,409.29769999999996,2674.267578125,2674.267578125,605.0078125,4.197265625,444.712890625,5
random_uniform_n5000_c9,random_uniform,5000,16,Suffix Automaton,19.5932,6.7001,26.2933,1645.4306640625,1644.06640625,1645.4306640625,1.6845703125,1647.4609375,5
random_uniform_n5000_c9,random_uniform,5000,16,Enhanced Suffix Array,390.6618,15.1367,405.79850000000005,2674.267578125,2674.267578125,605.0078125,4.197265625,444.712890625,5
random_uniform_n5000_c9,random_uniform,5000,17,Suffix Automaton,20.8321,7.1168,27.948900000000002,1645.4306640625,1644.06640625,1645.4306640625,1.6845703125,1647.4609375,5
random_uniform_n5000_c9,random_uniform,5000,17,Enhanced Suffix Array,391.6076,15.1008,406.7084,2674.267578125,2674.267578125,605.0078125,4.197265625,444.712890625,5
random_uniform_n5000_c9,random_uniform,5000,18,Suffix Automaton,22.8081,5.9794,28.7875,1645.4306640625,1644.06640625,1645.4306640625,1.6845703125,1647.4609375,5
random_uniform_n5000_c9,random_uniform,5000,18,Enhanced Suffix Array,390.8318,15.1691,406.0009,2674.267578125,2674.267578125,605.0078125,4.197265625,444.712890625,5
random_uniform_n5000_c9,random_uniform,5000,19,Suffix Automaton,20.3624,7.3289,27.691300000000002,1645.4306640625,1644.06640625,1645.4306640625,1.6845703125,1647.4609375,5
random_uniform_n5000_c9,random_uniform,5000,19,Enhanced Suffix Array,392.5745,15.1577,407.7322,2674.267578125,2674.267578125,605.0078125,4.197265625,444.712890625,5
random_uniform_n5000_c9,random_uniform,5000,20,Suffix Automaton,22.1558,6.1381,28.2939,1645.4306640625,1644.06640625,1645.4306640625,1.6845703125,1647.4609375,5
random_uniform_n5000_c9,random_uniform,5000,20,Enhanced Suffix Array,395.0617,15.615,410.6767,2674.267578125,2674.267578125,605.0078125,4.197265625,444.712890625,5
mutated_implant_n5000_c9,mutated_implant,5000,1,Suffix Automaton,29.6037,7.3037,36.9074,1993.78515625,1993.171875,1993.78515625,0.93359375,1995.6640625,42
mutated_implant_n5000_c9,mutated_implant,5000,1,Enhanced Suffix Array,648.4976,14.8955,663.3931,2800.298828125,2800.298828125,600.697265625,0.76171875,444.712890625,42
mutated_implant_n5000_c9,mutated_implant,5000,2,Suffix Automaton,30.3623,6.3214,36.6837,1993.84765625,1993.234375,1993.84765625,0.93359375,1995.6640625,42
mutated_implant_n5000_c9,mutated_implant,5000,2,Enhanced Suffix Array,648.9899,14.9485,663.9384,2800.298828125,2800.298828125,600.697265625,0.76171875,444.712890625,42
mutated_implant_n5000_c9,mutated_implant,5000,3,Suffix Automaton,29.194,6.5699,35.7639,1993.78515625,1993.171875,1993.78515625,0.93359375,1995.6640625,42
mutated_implant_n5000_c9,mutated_implant,5000,3,Enhanced Suffix Array,650.6574,14.8923,665.5497,2800.298828125,2800.298828125,600.697265625,0.76171875,444.712890625,42
mutated_implant_n5000_c9,mutated_implant,5000,4,Suffix Automaton,29.0296,7.0328,36.0624,1993.78515625,1993.171875,1993.78515625,0.93359375,1995.6640625,42
mutated_implant_n5000_c9,mutated_implant,5000,4,Enhanced Suffix Array,645.6098,14.6866,660.2964,2800.298828125,2800.298828125,600.697265625,0.76171875,444.712890625,42
mutated_implant_n5000_c9,mutated_implant,5000,5,Suffix Automaton,27.6958,7.3298,35.0256,1993.78515625,1993.171875,1993.78515625,0.93359375,1995.6640625,42
mutated_implant_n5000_c9,mutated_implant,5000,5,Enhanced Suffix Array,651.8437,15.5098,667.3535,2800.298828125,2800.298828125,600.697265625,0.76171875,444.712890625,42
mutated_implant_n5000_c9,mutated_implant,5000,6,Suffix Automaton,28.8416,7.815,36.6566,1993.78515625,1993.171875,1993.78515625,0.93359375,1995.6640625,42
mutated_implant_n5000_c9,mutated_implant,5000,6,Enhanced Suffix Array,649.0406,14.6198,663.6604000000001,2800.298828125,2800.298828125,600.697265625,0.76171875,444.712890625,42
mutated_implant_n5000_c9,mutated_implant,5000,7,Suffix Automaton,27.9721,7.4268,35.3989,1993.78515625,1993.171875,1993.78515625,0.93359375,1995.6640625,42
mutated_implant_n5000_c9,mutated_implant,5000,7,Enhanced Suffix Array,646.7176,15.0863,661.8039,2800.298828125,2800.298828125,600.697265625,0.76171875,444.712890625,42
mutated_implant_n5000_c9,mutated_implant,5000,8,Suffix Automaton,32.2014,7.4626,39.664,1993.78515625,1993.171875,1993.78515625,0.93359375,1995.6640625,42
mutated_implant_n5000_c9,mutated_implant,5000,8,Enhanced Suffix Array,650.7549,14.9853,665.7402000000001,2800.298828125,2800.298828125,600.697265625,0.76171875,444.712890625,42
mutated_implant_n5000_c9,mutated_implant,5000,9,Suffix Automaton,30.1783,6.4451,36.623400000000004,1993.78515625,1993.171875,1993.78515625,0.93359375,1995.6640625,42
mutated_implant_n5000_c9,mutated_implant,5000,9,Enhanced Suffix Array,648.9653,15.5592,664.5245,2800.298828125,2800.298828125,600.697265625,0.76171875,444.712890625,42
mutated_implant_n5000_c9,mutated_implant,5000,10,Suffix Automaton,28.2591,6.0593,34.3184,1993.78515625,1993.171875,1993.78515625,0.93359375,1995.6640625,42
mutated_implant_n5000_c9,mutated_implant,5000,10,Enhanced Suffix Array,658.6084,15.1215,673.7298999999999,2800.298828125,2800.298828125,600.697265625,0.76171875,444.712890625,42
mutated_implant_n5000_c9,mutated_implant,5000,11,Suffix Automaton,30.6243,6.2549,36.879200000000004,1993.78515625,1993.171875,1993.78515625,0.93359375,1995.6640625,42
mutated_implant_n5000_c9,mutated_implant,5000,11,Enhanced Suffix Array,654.8448,15.3439,670.1886999999999,2800.298828125,2800.298828125,600.697265625,0.76171875,444.712890625,42
mutated_implant_n5000_c9,mutated_implant,5000,12,Suffix Automaton,29.7739,7.2187,36.9926,1993.78515625,1993.171875,1993.78515625,0.93359375,1995.6640625,42
mutated_implant_n5000_c9,mutated_implant,5000,12,Enhanced Suffix Array,659.2691,15.1184,674.3874999999999,2800.298828125,2800.298828125,600.697265625,0.76171875,444.712890625,42
mutated_implant_n5000_c9,mutated_implant,5000,13,Suffix Automaton,28.7055,6.5936,35.2991,1993.78515625,1993.171875,1993.78515625,0.93359375,1995.6640625,42
mutated_implant_n5000_c9,mutated_implant,5000,13,Enhanced Suffix Array,653.471,15.6058,669.0768,2800.298828125,2800.298828125,600.697265625,0.76171875,444.712890625,42
mutated_implant_n5000_c9,mutated_implant,5000,14,Suffix Automaton,29.3676,7.1206,36.4882,1993.78515625,1993.171875,1993.78515625,0.93359375,1995.6640625,42
mutated_implant_n5000_c9,mutated_implant,5000,14,Enhanced Suffix Array,651.7042,15.0835,666.7877,2800.298828125,2800.298828125,600.697265625,0.76171875,444.712890625,42
mutated_implant_n5000_c9,mutated_implant,5000,15,Suffix Automaton,29.2825,7.2858,36.5683,1993.78515625,1993.171875,1993.78515625,0.93359375,1995.6640625,42
mutated_implant_n5000_c9,mutated_implant,5000,15,Enhanced Suffix Array,649.7027,15.4092,665.1119000000001,2800.298828125,2800.298828125,600.697265625,0.76171875,444.712890625,42
mutated_implant_n5000_c9,mutated_implant,5000,16,Suffix Automaton,28.9911,7.4709,36.462,1993.78515625,1993.171875,1993.78515625,0.93359375,1995.6640625,42
mutated_implant_n5000_c9,mutated_implant,5000,16,Enhanced Suffix Array,644.5759,14.5691,659.1450000000001,2800.298828125,2800.298828125,600.697265625,0.76171875,444.712890625,42
mutated_implant_n5000_c9,mutated_implant,5000,17,Suffix Automaton,27.4521,5.8513,33.3034,1993.78515625,1993.171875,1993.78515625,0.93359375,1995.6640625,42
mutated_implant_n5000_c9,mutated_implant,5000,17,Enhanced Suffix Array,657.3154,15.2273,672.5427,2800.298828125,2800.298828125,600.697265625,0.76171875,444.712890625,42
mutated_implant_n5000_c9,mutated_implant,5000,18,Suffix Automaton,30.1313,6.6381,36.7694,1993.78515625,1993.171875,1993.78515625,0.93359375,1995.6640625,42
mutated_implant_n5000_c9,mutated_implant,5000,18,Enhanced Suffix Array,663.0607,15.3447,678.4054,2800.298828125,2800.298828125,600.697265625,0.76171875,444.712890625,42
mutated_implant_n5000_c9,mutated_implant,5000,19,Suffix Automaton,30.1662,6.2975,36.4637,1993.78515625,1993.171875,1993.78515625,0.93359375,1995.6640625,42
mutated_implant_n5000_c9,mutated_implant,5000,19,Enhanced Suffix Array,656.3865,15.031,671.4174999999999,2800.298828125,2800.298828125,600.697265625,0.76171875,444.712890625,42
mutated_implant_n5000_c9,mutated_implant,5000,20,Suffix Automaton,61.9003,13.162,75.06230000000001,1993.78515625,1993.171875,1993.78515625,0.93359375,1995.6640625,42
mutated_implant_n5000_c9,mutated_implant,5000,20,Enhanced Suffix Array,701.8727,15.6423,717.515,2800.298828125,2800.298828125,600.697265625,0.76171875,444.712890625,42
repetitive_with_noise_n5000_c9,repetitive_with_noise,5000,1,Suffix Automaton,33.5193,5.9856,39.5049,2208.619140625,2207.9765625,2208.619140625,0.962890625,2210.46875,67
repetitive_with_noise_n5000_c9,repetitive_with_noise,5000,1,Enhanced Suffix Array,751.9198,15.1237,767.0435,2804.455078125,2804.455078125,601.5849609375,0.7744140625,444.712890625,67
repetitive_with_noise_n5000_c9,repetitive_with_noise,5000,2,Suffix Automaton,32.644,6.3115,38.9555,2208.681640625,2208.0390625,2208.681640625,0.962890625,2210.46875,67
repetitive_with_noise_n5000_c9,repetitive_with_noise,5000,2,Enhanced Suffix Array,742.1476,14.9824,757.13,2804.455078125,2804.455078125,601.5849609375,0.7744140625,444.712890625,67
repetitive_with_noise_n5000_c9,repetitive_with_noise,5000,3,Suffix Automaton,32.721,6.2532,38.974199999999996,2208.619140625,2207.9765625,2208.619140625,0.962890625,2210.46875,67
repetitive_with_noise_n5000_c9,repetitive_with_noise,5000,3,Enhanced Suffix Array,741.8665,15.1295,756.996,2804.455078125,2804.455078125,601.5849609375,0.7744140625,444.712890625,67
repetitive_with_noise_n5000_c9,repetitive_with_noise,5000,4,Suffix Automaton,32.3218,6.365,38.686800000000005,2208.619140625,2207.9765625,2208.619140625,0.962890625,2210.46875,67
repetitive_with_noise_n5000_c9,repetitive_with_noise,5000,4,Enhanced Suffix Array,743.4524,15.0288,758.4812000000001,2804.455078125,2804.455078125,601.5849609375,0.7744140625,444.712890625,67
repetitive_with_noise_n5000_c9,repetitive_with_noise,5000,5,Suffix Automaton,32.8054,5.6316,38.437,2208.619140625,2207.9765625,2208.619140625,0.962890625,2210.46875,67
repetitive_with_noise_n5000_c9,repetitive_with_noise,5000,5,Enhanced Suffix Array,737.4803,14.6988,752.1791000000001,2804.455078125,2804.455078125,601.5849609375,0.7744140625,444.712890625,67
repetitive_with_noise_n5000_c9,repetitive_with_noise,5000,6,Suffix Automaton,33.2205,5.7385,38.959,2208.619140625,2207.9765625,2208.619140625,0.962890625,2210.46875,67
repetitive_with_noise_n5000_c9,repetitive_with_noise,5000,6,Enhanced Suffix Array,740.1686,15.0363,755.2049,2804.455078125,2804.455078125,601.5849609375,0.7744140625,444.712890625,67
repetitive_with_noise_n5000_c9,repetitive_with_noise,5000,7,Suffix Automaton,33.0935,5.7511,38.8446,2208.619140625,2207.9765625,2208.619140625,0.962890625,2210.46875,67
repetitive_with_noise_n5000_c9,repetitive_with_noise,5000,7,Enhanced Suffix Array,741.8849,15.0037,756.8886,2804.455078125,2804.455078125,601.5849609375,0.7744140625,444.712890625,67
repetitive_with_noise_n5000_c9,repetitive_with_noise,5000,8,Suffix Automaton,32.8412,6.3237,39.1649,2208.619140625,2207.9765625,2208.619140625,0.962890625,2210.46875,67
repetitive_with_noise_n5000_c9,repetitive_with_noise,5000,8,Enhanced Suffix Array,738.3794,14.4636,752.8430000000001,2804.455078125,2804.455078125,601.5849609375,0.7744140625,444.712890625,67
repetitive_with_noise_n5000_c9,repetitive_with_noise,5000,9,Suffix Automaton,32.6194,6.3105,38.929899999999996,2208.619140625,2207.9765625,2208.619140625,0.962890625,2210.46875,67
repetitive_with_noise_n5000_c9,repetitive_with_noise,5000,9,Enhanced Suffix Array,736.2979,14.6247,750.9226,2804.455078125,2804.455078125,601.5849609375,0.7744140625,444.712890625,67
repetitive_with_noise_n5000_c9,repetitive_with_noise,5000,10,Suffix Automaton,34.8881,6.0534,40.941500000000005,2208.619140625,2207.9765625,2208.619140625,0.962890625,2210.46875,67
repetitive_with_noise_n5000_c9,repetitive_with_noise,5000,10,Enhanced Suffix Array,732.872,14.5451,747.4171,2804.455078125,2804.455078125,601.5849609375,0.7744140625,444.712890625,67
repetitive_with_noise_n5000_c9,repetitive_with_noise,5000,11,Suffix Automaton,32.759,6.156,38.915,2208.619140625,2207.9765625,2208.619140625,0.962890625,2210.46875,67
repetitive_with_noise_n5000_c9,repetitive_with_noise,5000,11,Enhanced Suffix Array,743.9911,14.6564,758.6474999999999,2804.455078125,2804.455078125,601.5849609375,0.7744140625,444.712890625,67
repetitive_with_noise_n5000_c9,repetitive_with_noise,5000,12,Suffix Automaton,31.8536,6.3925,38.2461,2208.619140625,2207.9765625,2208.619140625,0.962890625,2210.46875,67
repetitive_with_noise_n5000_c9,repetitive_with_noise,5000,12,Enhanced Suffix Array,744.6907,17.9581,762.6487999999999,2804.455078125,2804.455078125,601.5849609375,0.7744140625,444.712890625,67
repetitive_with_noise_n5000_c9,repetitive_with_noise,5000,13,Suffix Automaton,31.6877,8.4257,40.1134,2208.619140625,2207.9765625,2208.619140625,0.962890625,2210.46875,67
repetitive_with_noise_n5000_c9,repetitive_with_noise,5000,13,Enhanced Suffix Array,737.0301,14.8474,751.8774999999999,2804.455078125,2804.455078125,601.5849609375,0.7744140625,444.712890625,67
repetitive_with_noise_n5000_c9,repetitive_with_noise,5000,14,Suffix Automaton,31.7891,6.323,38.1121,2208.619140625,2207.9765625,2208.619140625,0.962890625,2210.46875,67
repetitive_with_noise_n5000_c9,repetitive_with_noise,5000,14,Enhanced Suffix Array,745.7979,14.6823,760.4802000000001,2804.455078125,2804.455078125,601.5849609375,0.7744140625,444.712890625,67
repetitive_with_noise_n5000_c9,repetitive_with_noise,5000,15,Suffix Automaton,33.744,6.1957,39.9397,2208.619140625,2207.9765625,2208.619140625,0.962890625,2210.46875,67
repetitive_with_noise_n5000_c9,repetitive_with_noise,5000,15,Enhanced Suffix Array,742.9206,14.9934,757.914,2804.455078125,2804.455078125,601.5849609375,0.7744140625,444.712890625,67
repetitive_with_noise_n5000_c9,repetitive_with_noise,5000,16,Suffix Automaton,31.5419,6.8796,38.421499999999995,2208.619140625,2207.9765625,2208.619140625,0.962890625,2210.46875,67
repetitive_with_noise_n5000_c9,repetitive_with_noise,5000,16,Enhanced Suffix Array,747.5501,15.2094,762.7595,2804.455078125,2804.455078125,601.5849609375,0.7744140625,444.712890625,67
repetitive_with_noise_n5000_c9,repetitive_with_noise,5000,17,Suffix Automaton,34.1177,5.5939,39.7116,2208.619140625,2207.9765625,2208.619140625,0.962890625,2210.46875,67
repetitive_with_noise_n5000_c9,repetitive_with_noise,5000,17,Enhanced Suffix Array,747.8587,15.2807,763.1394,2804.455078125,2804.455078125,601.5849609375,0.7744140625,444.712890625,67
repetitive_with_noise_n5000_c9,repetitive_with_noise,5000,18,Suffix Automaton,33.0822,5.9633,39.045500000000004,2208.619140625,2207.9765625,2208.619140625,0.962890625,2210.46875,67
repetitive_with_noise_n5000_c9,repetitive_with_noise,5000,18,Enhanced Suffix Array,754.2568,14.8037,769.0605,2804.455078125,2804.455078125,601.5849609375,0.7744140625,444.712890625,67
repetitive_with_noise_n5000_c9,repetitive_with_noise,5000,19,Suffix Automaton,33.6873,6.0217,39.709,2208.619140625,2207.9765625,2208.619140625,0.962890625,2210.46875,67
repetitive_with_noise_n5000_c9,repetitive_with_noise,5000,19,Enhanced Suffix Array,747.2938,14.5599,761.8537,2804.455078125,2804.455078125,601.5849609375,0.7744140625,444.712890625,67
repetitive_with_noise_n5000_c9,repetitive_with_noise,5000,20,Suffix Automaton,33.7901,6.3941,40.184200000000004,2208.619140625,2207.9765625,2208.619140625,0.962890625,2210.46875,67
repetitive_with_noise_n5000_c9,repetitive_with_noise,5000,20,Enhanced Suffix Array,736.5504,14.5221,751.0725,2804.455078125,2804.455078125,601.5849609375,0.7744140625,444.712890625,67
near_identical_n5000_c9,near_identical,5000,1,Suffix Automaton,22.1421,36.2317,58.373799999999996,1653.0595703125,1643.04296875,1653.0595703125,10.3369140625,1646.4375,4902
near_identical_n5000_c9,near_identical,5000,1,Enhanced Suffix Array,1307.5813,15.196,1322.7773,2801.611328125,2801.611328125,756.220703125,10.22265625,571.751953125,4902
near_identical_n5000_c9,near_identical,5000,2,Suffix Automaton,21.3138,35.0093,56.323100000000004,1653.1220703125,1643.10546875,1653.1220703125,10.3369140625,1646.4375,4902
near_identical_n5000_c9,near_identical,5000,2,Enhanced Suffix Array,1301.0821,15.0826,1316.1647,2801.611328125,2801.611328125,756.220703125,10.22265625,571.751953125,4902
near_identical_n5000_c9,near_identical,5000,3,Suffix Automaton,21.5854,36.432,58.0174,1653.0595703125,1643.04296875,1653.0595703125,10.3369140625,1646.4375,4902
near_identical_n5000_c9,near_identical,5000,3,Enhanced Suffix Array,1314.5893,15.4353,1330.0246000000002,2801.611328125,2801.611328125,756.220703125,10.22265625,571.751953125,4902
near_identical_n5000_c9,near_identical,5000,4,Suffix Automaton,19.6893,35.5956,55.28489999999999,1653.0595703125,1643.04296875,1653.0595703125,10.3369140625,1646.4375,4902
near_identical_n5000_c9,near_identical,5000,4,Enhanced Suffix Array,1327.013,15.1349,1342.1479,2801.611328125,2801.611328125,756.220703125,10.22265625,571.751953125,4902
near_identical_n5000_c9,near_identical,5000,5,Suffix Automaton,20.2971,38.0404,58.3375,1653.0595703125,1643.04296875,1653.0595703125,10.3369140625,1646.4375,4902
near_identical_n5000_c9,near_identical,5000,5,Enhanced Suffix Array,1305.4004,15.1857,1320.5861,2801.611328125,2801.611328125,756.220703125,10.22265625,571.751953125,4902
near_identical_n5000_c9,near_identical,5000,6,Suffix Automaton,21.3341,35.6288,56.9629,1653.0595703125,1643.04296875,1653.0595703125,10.3369140625,1646.4375,4902
near_identical_n5000_c9,near_identical,5000,6,Enhanced Suffix Array,1662.3997,19.4069,1681.8066,2801.611328125,2801.611328125,756.220703125,10.22265625,571.751953125,4902
near_identical_n5000_c9,near_identical,5000,7,Suffix Automaton,26.2968,44.6648,70.9616,1653.0595703125,1643.04296875,1653.0595703125,10.3369140625,1646.4375,4902
near_identical_n5000_c9,near_identical,5000,7,Enhanced Suffix Array,1457.0517,15.5843,1472.636,2801.611328125,2801.611328125,756.220703125,10.22265625,571.751953125,4902
near_identical_n5000_c9,near_identical,5000,8,Suffix Automaton,23.0555,35.9492,59.0047,1653.0595703125,1643.04296875,1653.0595703125,10.3369140625,1646.4375,4902
near_identical_n5000_c9,near_identical,5000,8,Enhanced Suffix Array,1299.836,18.1835,1318.0195,2801.611328125,2801.611328125,756.220703125,10.22265625,571.751953125,4902
near_identical_n5000_c9,near_identical,5000,9,Suffix Automaton,20.4066,35.7131,56.119699999999995,1653.0595703125,1643.04296875,1653.0595703125,10.3369140625,1646.4375,4902
near_identical_n5000_c9,near_identical,5000,9,Enhanced Suffix Array,1312.2007,15.117,1327.3177,2801.611328125,2801.611328125,756.220703125,10.22265625,571.751953125,4902
near_identical_n5000_c9,near_identical,5000,10,Suffix Automaton,22.7721,34.889,57.661100000000005,1653.0595703125,1643.04296875,1653.0595703125,10.3369140625,1646.4375,4902
near_identical_n5000_c9,near_identical,5000,10,Enhanced Suffix Array,1301.0553,15.3162,1316.3715,2801.611328125,2801.611328125,756.220703125,10.22265625,571.751953125,4902
near_identical_n5000_c9,near_identical,5000,11,Suffix Automaton,22.853,37.0699,59.9229,1653.0595703125,1643.04296875,1653.0595703125,10.3369140625,1646.4375,4902
near_identical_n5000_c9,near_identical,5000,11,Enhanced Suffix Array,1321.6108,15.192,1336.8028,2801.611328125,2801.611328125,756.220703125,10.22265625,571.751953125,4902
near_identical_n5000_c9,near_identical,5000,12,Suffix Automaton,21.1383,35.2457,56.384,1653.0595703125,1643.04296875,1653.0595703125,10.3369140625,1646.4375,4902
near_identical_n5000_c9,near_identical,5000,12,Enhanced Suffix Array,1294.9539,15.6937,1310.6476,2801.611328125,2801.611328125,756.220703125,10.22265625,571.751953125,4902
near_identical_n5000_c9,near_identical,5000,13,Suffix Automaton,20.9046,35.9267,56.8313,1653.0595703125,1643.04296875,1653.0595703125,10.3369140625,1646.4375,4902
near_identical_n5000_c9,near_identical,5000,13,Enhanced Suffix Array,1304.3682,14.7371,1319.1053,2801.611328125,2801.611328125,756.220703125,10.22265625,571.751953125,4902
near_identical_n5000_c9,near_identical,5000,14,Suffix Automaton,21.6118,35.3686,56.9804,1653.0595703125,1643.04296875,1653.0595703125,10.3369140625,1646.4375,4902
near_identical_n5000_c9,near_identical,5000,14,Enhanced Suffix Array,1289.3595,15.0521,1304.4116000000001,2801.611328125,2801.611328125,756.220703125,10.22265625,571.751953125,4902
near_identical_n5000_c9,near_identical,5000,15,Suffix Automaton,21.9693,35.2973,57.2666,1653.0595703125,1643.04296875,1653.0595703125,10.3369140625,1646.4375,4902
near_identical_n5000_c9,near_identical,5000,15,Enhanced Suffix Array,1285.0856,14.6061,1299.6917,2801.611328125,2801.611328125,756.220703125,10.22265625,571.751953125,4902
near_identical_n5000_c9,near_identical,5000,16,Suffix Automaton,23.6692,34.6983,58.36750000000001,1653.0595703125,1643.04296875,1653.0595703125,10.3369140625,1646.4375,4902
near_identical_n5000_c9,near_identical,5000,16,Enhanced Suffix Array,1282.8669,15.2162,1298.0831,2801.611328125,2801.611328125,756.220703125,10.22265625,571.751953125,4902
near_identical_n5000_c9,near_identical,5000,17,Suffix Automaton,20.6583,35.4458,56.1041,1653.0595703125,1643.04296875,1653.0595703125,10.3369140625,1646.4375,4902
near_identical_n5000_c9,near_identical,5000,17,Enhanced Suffix Array,1287.5164,15.2382,1302.7546,2801.611328125,2801.611328125,756.220703125,10.22265625,571.751953125,4902
near_identical_n5000_c9,near_identical,5000,18,Suffix Automaton,20.7822,36.3499,57.132099999999994,1653.0595703125,1643.04296875,1653.0595703125,10.3369140625,1646.4375,4902
near_identical_n5000_c9,near_identical,5000,18,Enhanced Suffix Array,1282.5584,15.1014,1297.6598,2801.611328125,2801.611328125,756.220703125,10.22265625,571.751953125,4902
near_identical_n5000_c9,near_identical,5000,19,Suffix Automaton,20.6192,35.8959,56.5151,1653.0595703125,1643.04296875,1653.0595703125,10.3369140625,1646.4375,4902
near_identical_n5000_c9,near_identical,5000,19,Enhanced Suffix Array,1290.1546,15.2751,1305.4297000000001,2801.611328125,2801.611328125,756.220703125,10.22265625,571.751953125,4902
near_identical_n5000_c9,near_identical,5000,20,Suffix Automaton,19.0832,35.7694,54.852599999999995,1653.0595703125,1643.04296875,1653.0595703125,10.3369140625,1646.4375,4902
